paperhash,decision,review_index,text_length,sentiment_polarity,sentiment_subjectivity,text
lingam|effective_polynomial_filter_adaptation_for_graph_neural_networks|ICLR_cc_2022_Conference,False,0,1021,0.021428571428571432,0.4857142857142857,"
Strength
- The proposed architecture is well-motivated.
- The ablation study is extensive.

Weakness
- There are a lot of hyper-parameters to tune. ( The number of partitions, which can be interprete..."
lingam|effective_polynomial_filter_adaptation_for_graph_neural_networks|ICLR_cc_2022_Conference,False,1,15511,0.07536144578313252,0.4815261044176708,"This paper focuses on the task of node classification (semi-supervised learning) in heterophilic graphs. The authors identify that low-pass filter-based GNNs perform poorly on heterophilic graphs, pre..."
lingam|effective_polynomial_filter_adaptation_for_graph_neural_networks|ICLR_cc_2022_Conference,False,2,3498,0.19302380952380954,0.4646336996336997,"I found this paper enjoyable to read, and appreciated the authors' approach to the filter design problem.
Although the goal of the paper is to develop methods for node classification with graph neural..."
lingam|effective_polynomial_filter_adaptation_for_graph_neural_networks|ICLR_cc_2022_Conference,False,3,2192,0.1101410934744268,0.45881834215167555,"Strengths:
1) It is natural to utilize the piece-wise polynomial to learn a graph filter on different subsets of the spectrum.
2) The authors demonstrate that the sum of the polynomials approach is mo..."
fanthomme|stable_cognitive_maps_for_path_integration_emerge_from_fusing_visual_and_proprioceptive_sensors|ICLR_cc_2022_Conference,False,0,3065,0.01686991869918698,0.43475609756097566,"Pro:
- Apart from some confusion with the terminology in the introduction, the paper is clear to read and there is an abundance of analysis performed. 
- The idea of learning state that encode the abs..."
fanthomme|stable_cognitive_maps_for_path_integration_emerge_from_fusing_visual_and_proprioceptive_sensors|ICLR_cc_2022_Conference,False,1,4270,0.04267886537330981,0.47614070154810906,"In principle, a study of this type  is well suited to ICLR, and I think some of the analysis of internal dynamics in particular could be interesting. However the manuscript was difficult to follow at ..."
fanthomme|stable_cognitive_maps_for_path_integration_emerge_from_fusing_visual_and_proprioceptive_sensors|ICLR_cc_2022_Conference,False,2,2069,0.011359126984126977,0.41453373015873013,"#### Strengths

- The design and motivation of the proposed method is well grounded in cognitive science, which is quite interesting.
- The paper is well written, and there are sufficient details abou..."
fanthomme|stable_cognitive_maps_for_path_integration_emerge_from_fusing_visual_and_proprioceptive_sensors|ICLR_cc_2022_Conference,False,3,3680,0.10144665461121159,0.40105485232067506,The system relies on three losses; the path integration loss and the losses for the direct and inverse models respectively. The most interesting contribution is the gating network that selects either ...
fanthomme|stable_cognitive_maps_for_path_integration_emerge_from_fusing_visual_and_proprioceptive_sensors|ICLR_cc_2022_Conference,False,4,9126,0.09369426869426868,0.3903272653272653,"### Main Review


Studying spatial navigation within biological systems is interesting, especially from the computational learning perspective taken in this paper. To make an impactful contribution in..."
ding|cdt_cascading_decision_trees_for_explainable_reinforcement_learning|ICLR_cc_2021_Conference,False,0,3882,0.13027777777777774,0.4876736111111111,"The paper proposes cascading decision trees (CDTs), which applies representation learning on the decision path of trees, and applies it to explain reinforcement learning models. The main empirical res..."
ding|cdt_cascading_decision_trees_for_explainable_reinforcement_learning|ICLR_cc_2021_Conference,False,1,5487,0.10553304904051174,0.4019829424307037,"Edit:

I have read the authors' response and the other reviews. I still believe that this paper is not ready for acceptance. 

Summary: 

The authors propose to use Cascading Decision Trees (CDTs) to ..."
ding|cdt_cascading_decision_trees_for_explainable_reinforcement_learning|ICLR_cc_2021_Conference,False,2,11363,0.12672619047619046,0.4633979384436703,"## After Rebuttal and Discussion Period
I want to first say that I really appreciated the opportunity to review this paper. It was awesome to see the authors willing to respond to the various suggesti..."
ding|cdt_cascading_decision_trees_for_explainable_reinforcement_learning|ICLR_cc_2021_Conference,False,3,1427,0.018605699855699858,0.4928391053391053,"This paper introduces a new cascading decision trees (CDT) for interpretable RL tasks. As an extension to soft decision trees (SDT), CDT adds a feature learning tree before the decision making tree. B..."
